angDist,_RAJ2000,_DEJ2000,recno,RAJ2000,DEJ2000,Names,PGCName,FILEN,z,OV,Fam,IV,ST,T,F,CVRHS,SimbadName,NED,SDSS,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,q_mode,cl,m_SDSS,flags,ObsDate,Q,zsp,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag
0.06243,131.78625,19.6310556,300,08 47 08.70,+19 37 51.8,UGC 04596,24680.0,150808,0.031,(R1R2P),SA,(rr),Sb,3,0.0,(R1R2P)SA(rr)b,UGC 4596,NED,J084708.69+193751.7,131.786242,19.63104,0.068,0.061,25,,3,,0000001010021310,2004.9511,3,0.0312,17.016,0.014,15.075,0.002,14.23,0.002,13.83,0.002,13.499,0.003
0.046802,131.8276667,2.76225,302,08 47 18.64,+02 45 44.1,CGCG 033-007,24686.0,25483,0.029,(RP),SA,"(r,l)",Sab,2,0.0,"(RP)SA(r,l)ab",2MASX J08471860+0245441,NED,J084718.64+024544.1,131.827668,2.762263,0.04,0.033,94,,3,,0000000010021010,2001.1394,3,0.02853,17.01,0.014,15.134,0.002,14.298,0.002,13.899,0.002,13.61,0.004
0.106113,131.8446667,49.5587778,303,08 47 22.72,+49 33 31.6,UGC 04587,24688.0,193313,0.01,(RL),SA,(r),S0+,-1,0.0,(RL)SA(r)0^+^,UGC 4587,NED,J084722.73+493331.6,131.844712,49.55878,0.062,0.041,46,,3,,0000001010021010,2000.9071,2,,15.593,0.008,13.841,0.002,13.019,0.002,12.688,0.002,12.425,0.003
0.01824,131.9825417,25.8316667,306,08 47 55.81,+25 49 54.0,UGC 04602,24710.0,225823,0.019,(R1P),SAB,(rs),Sab,2,0.5,(R1P)SAB(rs)ab,UGC 4602,NED,J084755.80+254954.0,131.982536,25.831667,0.043,0.04,124,,3,,0000901810021010,2003.3159,3,0.01888,16.505,0.013,14.666,0.002,13.854,0.002,13.453,0.002,13.115,0.003
0.173235,131.996,39.5380833,307,08 47 59.04,+39 32 17.1,2MASX J08475904+3932174,3390512.0,45239,0.027,(L),SB,"(r,bl)",S0o,-2,1.0,"(L)SB(r,bl)0^o",2MASX J08475904+3932174,NED,J084759.02+393217.2,131.995953,39.538115,0.062,0.058,135,,3,,0000100010020210,2001.9558,3,0.02732,17.5,0.015,15.617,0.003,14.742,0.002,14.317,0.002,13.982,0.003
0.091522,132.1675833,1.0387778,311,08 48 40.22,+01 02 19.6,UGC 04613,24762.0,22171,0.029,(R1R2P),SB,"(r,bl)",Sb,3,1.0,"(R1R2P)SB(r,bl)b pec",UGC 4613,NED,J084840.21+010219.6,132.167559,1.038785,0.038,0.037,90,,3,,0000000010021010,2000.9156,3,0.02881,16.473,0.012,14.612,0.002,13.773,0.002,13.371,0.002,13.076,0.003
0.098253,132.255,41.1992222,315,08 49 01.20,+41 11 57.2,UGC 04609,24779.0,45777,0.029,(RP),SA,,S0/a,0,0.0,(RP)SA(s)0/a or (RP)E,UGC 4609,NED,J084901.20+411157.2,132.255032,41.199235,0.063,0.047,130,,3,,0000000010021010,2001.9558,3,0.02961,17.001,0.015,15.054,0.002,14.169,0.002,13.747,0.002,13.41,0.003
0.064633,132.2630833,1.5384444,316,08 49 03.14,+01 32 18.4,2MASX J08490313+0132180,153179.0,18390,0.043,(RL),SA_B,(l),S0+,-1,0.75,(RL)SA_B(l)0^+^,2MASX J08490313+0132180,NED,J084903.14+013218.3,132.263101,1.538442,0.057,0.054,90,,3,,0000000010020010,2000.3426,3,0.04259,17.465,0.019,15.577,0.003,14.715,0.002,14.313,0.002,13.998,0.005
0.063659,132.6795,1.3506944,321,08 50 43.08,+01 21 02.5,CGCG 005-016,24852.0,22350,0.043,,SAB,(_rs),Sb,3,0.5,SAB(_rs)b pec,MCG+00-23-004,NED,J085043.08+012102.4,132.679516,1.350687,0.039,0.037,90,,3,,0000000010021010,2000.9156,3,0.04266,16.756,0.013,15.114,0.003,14.356,0.002,13.986,0.002,13.696,0.004
0.154503,132.7358333,36.3353889,323,08 50 56.60,+36 20 07.4,KUG 0847+365B,,53513,0.025,(RP),SA_B,(rs),Sbc,4,0.75,(RP)SA_B(rs)bc,MCG+06-20-010,NED,J085056.60+362007.2,132.735833,36.335346,0.078,0.059,127,,3,,0000000090021010,2002.1059,3,0.02509,16.873,0.018,15.409,0.003,14.703,0.003,14.244,0.003,14.009,0.005
0.098494,133.162625,53.4780833,332,08 52 39.03,+53 28 41.1,2MASX J08523905+5328412,2442191.0,191889,0.031,(RL),SB,"(l,bl)",S0o,-2,1.0,"(RL)SB(l,bl)0^o",2MASX J08523905+5328412,NED,J085239.03+532841.0,133.162654,53.478062,0.047,0.043,135,,3,,0000001010021010,2000.2606,3,0.03122,17.501,0.017,15.589,0.003,14.724,0.002,14.309,0.002,13.992,0.004
0.077578,133.4525833,57.1718056,333,08 53 48.62,+57 10 18.5,VII Zw 254,24975.0,10105,0.039,(R),SA,(l),S0+,-1,0.0,(R)SA(l)0^+^,2MASX J08534853+5710188,NED,J085348.62+571018.5,133.452604,57.171824,0.047,0.038,135,,3,,0000000010021010,2000.2634,3,0.03906,17.748,0.018,15.812,0.003,14.937,0.002,14.499,0.002,14.165,0.004
0.028267,133.4642917,29.9511111,336,08 53 51.43,+29 57 04.0,CGCG 150-044 NED01,,206412,0.045,(R1P),SAB,(r),Sab,2,0.5,(R1P)SAB(r)ab,2MASX J08535142+2957039,NED,J085351.43+295704.0,133.464292,29.951119,0.036,0.036,0,,3,,0000101010021010,2003.0862,3,0.0445,17.549,0.019,15.709,0.003,14.928,0.002,14.535,0.002,14.226,0.005
0.054077,133.55575,6.9731667,338,08 54 13.38,+06 58 23.4,CGCG 033-018 NED01,,74245,0.065,(RP),SA_B_a,(s),Sb,3,0.75,(RP)SA_B_a(s)b,2MASX J08541337+0658232,NED,J085413.38+065823.3,133.555758,6.973154,0.058,0.055,95,,3,,0000001010021010,2002.8678,3,0.06543,17.574,0.019,15.978,0.003,15.187,0.003,14.713,0.003,14.395,0.006
0.04447,133.5988333,39.2508333,339,08 54 23.72,+39 15 03.0,2MASX J08542375+3915035,2146310.0,204256,0.028,"(L,R)",SAB_a0/a,,S0/a,0,0.5,"(L,R)SAB_a0/a:",2MASX J08542375+3915035,NED,J085423.72+391503.0,133.598843,39.250843,0.049,0.041,128,,3,,0000001010020010,2001.9694,3,0.02797,17.708,0.024,15.967,0.003,15.219,0.003,14.861,0.003,14.563,0.006
0.047039,133.632625,36.5096111,341,08 54 31.83,+36 30 34.6,CGCG 180-022,25005.0,54681,0.025,(RPL),SB,"(r,bl)",Sa,1,1.0,"(RPL)SB(r,bl)a",2MASX J08543185+3630346,NED,J085431.83+363034.6,133.632641,36.509613,0.067,0.064,125,,3,,0000000010021010,2002.1061,3,0.02507,17.324,0.016,15.579,0.003,14.801,0.002,14.401,0.002,14.079,0.004
0.013479,133.6696667,42.5263889,343,08 54 40.72,+42 31 35.0,CGCG 208-067,25013.0,45059,0.031,(R1),SAB,"(p,irpl)",Sa,1,0.5,"(R1)SAB(p,irpl)a",MCG+07-18-063,NED,J085440.72+423134.9,133.669671,42.526387,0.06,0.052,131,,3,,00002000100A1014,2001.8903,2,0.0305,16.627,0.014,14.712,0.002,13.875,0.002,13.451,0.002,13.128,0.003
0.090299,134.0080417,57.3909722,353,08 56 01.93,+57 23 27.5,MCG +10-13-043,25090.0,10109,0.041,(R),SAB_a,(l),S0/a,0,0.5,(R)SAB_a(l)0/a,MCG+10-13-043,NED,J085601.93+572327.4,134.00808,57.390958,0.045,0.037,139,,3,,0000000010021110,2000.2634,3,0.04065,17.624,0.021,15.688,0.003,14.813,0.002,14.397,0.002,14.076,0.004
0.056515,134.5450417,52.1828056,361,08 58 10.81,+52 10 58.1,UGC 04690,25194.0,193640,0.031,(RPL),SAB_a,(irpl),S0/a,0,0.5,(RPL)SAB_a(irpl)0/a,UGC 4690,NED,J085810.80+521058.1,134.545037,52.182821,0.058,0.049,42,,3,,0000001010021010,2000.9072,2,0.0314,16.508,0.01,14.697,0.002,13.896,0.002,13.514,0.002,13.215,0.003
0.078825,134.6289167,29.8492778,364,08 58 30.94,+29 50 57.4,2MASX J08583094+2950571,1880460.0,205568,0.044,(RPL),SA,(r),Sa,1,0.0,(RPL)SA(r)a,2MASX J08583094+2950571,NED,J085830.94+295057.3,134.628933,29.849261,0.043,0.037,30,,3,,0000001010021010,2003.0779,3,0.04378,17.758,0.026,15.972,0.004,15.146,0.003,14.722,0.003,14.392,0.006
0.133208,134.6377083,37.0865278,365,08 58 33.05,+37 05 11.5,CGCG 180-023,25211.0,54690,0.043,,........,,....,99,9.99,RG,NAME IIHz4,NED,J085833.04+370511.4,134.637669,37.086508,0.066,0.063,124,,3,,0000000010021210,2002.1061,3,0.04291,17.987,0.021,15.968,0.003,15.101,0.002,14.657,0.002,14.299,0.004
0.016,134.9453333,-0.0056111,370,08 59 46.88,-00 00 20.2,2MASX J08594688-0000205,1154343.0,243000,0.053,(R),SA,(r),S0+,-1,0.0,(R)SA(r)0^+^,2MASX J08594688-0000205,NED,J085946.87-000020.2,134.945329,-0.005612,0.044,0.04,0,,3,,0000001010020010,1999.2203,2,0.05273,17.901,0.02,15.976,0.003,15.087,0.003,14.662,0.003,14.337,0.005
0.071704,134.954375,5.0608611,371,08 59 49.05,+05 03 39.1,ARK 189,25259.0,60240,0.012,(R1L),SA_B,(_rs),Sab,2,0.75,(R1L)SA_B(_rs)ab,MCG+01-23-016,NED,J085949.04+050339.0,134.954356,5.060855,0.058,0.047,5,,3,,0000000010021010,2002.1742,2,0.01249,16.452,0.013,14.894,0.002,14.153,0.002,13.768,0.002,13.483,0.004
0.096027,135.372125,14.4740556,380,09 01 29.31,+14 28 26.6,2MASX J09012927+1428261,1459089.0,185592,0.03,(R1P),SB,"(p,_rs,bl)",Sa,1,1.0,"(R1P)SB(p,_rs,bl)a",2MASX J09012927+1428261,NED,J090129.31+142826.5,135.372124,14.474029,0.058,0.048,108,,3,,0000101010021010,2005.8411,3,0.03032,17.606,0.027,15.907,0.003,15.128,0.003,14.741,0.003,14.449,0.005
0.007272,135.7144167,1.6811111,384,09 02 51.46,+01 40 52.0,2MASX J09025145+0140519,153402.0,18400,0.057,(RP),SA,(l),S0/a,0,0.0,(RP)SA(l)0/a,2MASX J09025145+0140519,NED,J090251.46+014052.0,135.714416,1.681113,0.052,0.048,90,,3,,0000000010021010,2000.3427,3,0.05699,17.7,0.029,15.985,0.004,15.107,0.003,14.671,0.003,14.356,0.007
0.067491,135.8040417,9.619,387,09 03 12.97,+09 37 08.4,CGCG 061-049 NED01,,80691,0.03,(R1P),SAB,"(r,nr?)",Sa,1,0.5,"(R1P)SAB(r,nr?)a",2MASX J09031293+0937084,NED,J090312.96+093708.3,135.804028,9.618987,0.045,0.045,0,,3,,0000001810020210,2003.0756,3,0.03015,16.531,0.011,15.117,0.002,14.36,0.002,13.954,0.002,13.578,0.003
0.043989,135.9162917,3.3697778,389,09 03 39.91,+03 22 11.2,CGCG 033-053,25441.0,25813,0.012,"(RP,RPL)",SB,"(_rs,bl)",Sa,1,1.0,"(RP,RPL)SB(_rs,bl)a",MCG+01-23-020,NED,J090339.90+032211.2,135.916285,3.369788,0.048,0.033,94,,3,,0000000010021010,2001.1395,3,0.0124,16.768,0.012,14.9,0.002,14.006,0.002,13.605,0.002,13.306,0.003
0.087245,136.0154583,3.5847222,390,09 04 03.71,+03 35 05.0,CGCG 033-055,25457.0,196297,0.027,(R1P),SA_B,(_rs),Sab,2,0.75,(R1P)SA_B(_rs)ab,MCG+01-23-021,NED,J090403.70+033505.0,136.015435,3.584729,0.049,0.034,94,,3,,0000000810021010,2001.1398,2,0.02673,16.661,0.013,15.0,0.002,14.197,0.002,13.787,0.002,13.485,0.004
0.041854,136.08175,17.29225,391,09 04 19.62,+17 17 32.1,CGCG 090-062,25465.0,236094,0.029,(R1R2P),SAB_a,(irpl),S0/a,0,0.5,(R1R2P)SAB_a(irpl)0/a,2MASX J09041959+1717324,NED,J090419.61+171732.1,136.081738,17.292252,0.055,0.054,29,,3,,0000901010021010,2005.0525,3,0.02883,17.248,0.02,15.203,0.003,14.32,0.002,13.905,0.002,13.577,0.004
0.113597,136.207625,8.0375,394,09 04 49.83,+08 02 15.0,CGCG 033-057,25494.0,76542,0.031,(RL),SB_a,"(l,bl)",S0+,-1,1.0,"(RL)SB_a(l,bl)0^+^",2MASX J09044984+0802153,NED,J090449.82+080214.9,136.207595,8.037489,0.049,0.045,10,,3,,0000900010021010,2002.9526,2,0.03136,17.086,0.013,15.15,0.002,14.274,0.002,13.853,0.002,13.513,0.003
0.024054,136.209,13.5618889,395,09 04 50.16,+13 33 42.8,CGCG 061-058,25493.0,186714,0.028,,SA,(i_rl),S0+,-1,0.0,SA(i_rl)0^+^,MCG+02-23-027,NED,J090450.16+133342.8,136.209006,13.561892,0.074,0.056,15,,3,,0000001010021010,1994.1725,3,0.02835,16.231,0.01,14.257,0.002,13.352,0.002,12.902,0.002,12.567,0.002
0.032423,136.50625,12.9880556,400,09 06 01.50,+12 59 17.0,2MASX J09060151+1259172,1420324.0,185888,0.028,(R1P),SAB_a,(l),S0/a,0,0.5,(R1P)SAB_a(l)0/a,2MASX J09060151+1259172,NED,J090601.49+125917.0,136.506241,12.988058,0.054,0.046,105,,3,,0000001010020010,2005.8603,3,0.0281,17.61,0.021,15.761,0.003,14.922,0.003,14.5,0.002,14.159,0.004
0.042699,136.5207917,51.7353056,401,09 06 04.99,+51 44 07.1,NGC 2740,25531.0,193203,0.029,(RP),SAB,"(_rs,bl)",Sb,3,0.5,"(RP)SAB(_rs,bl)b",NGC 2740,NED,J090604.98+514407.1,136.520774,51.73531,0.073,0.052,41,,3,,0000001010021010,2000.9072,2,0.02953,16.478,0.015,14.962,0.003,14.186,0.002,13.806,0.002,13.521,0.005
0.095679,136.5722917,50.0892778,402,09 06 17.35,+50 05 21.4,UGC 04771,25547.0,35305,0.036,(R2P),SAB_a,(l),Sb,3,0.5,(R2P)SAB_a(l)b,UGC 4771,NED,J090617.35+500521.4,136.572309,50.089302,0.054,0.044,132,,3,,0000000010021010,2001.2872,3,0.03646,16.966,0.016,14.976,0.002,14.126,0.002,13.719,0.002,13.461,0.003
0.073528,137.0001667,31.6682222,408,09 08 00.04,+31 40 05.6,2MASX J09080001+3140055,1958331.0,83734,0.063,,SA,(_rs),S0/a,0,0.0,SA(_rs)0/a,NVSS J090759+314007,NED,J090800.03+314005.5,137.000156,31.668204,0.046,0.046,135,,3,,0000000010021010,2003.1794,3,0.0627,17.838,0.027,15.895,0.003,14.995,0.003,14.562,0.002,14.261,0.005
0.049437,137.1185,28.9110556,412,09 08 28.44,+28 54 39.8,CGCG 151-013,25709.0,226516,0.021,(R),SB_a0,,S0+,-1,1.0,(R)SB_a0^+^,NVSS J090827+285434,NED,J090828.44+285439.7,137.118513,28.911048,0.05,0.049,112,,3,,0000001890021010,2003.3159,3,0.02124,16.888,0.013,15.268,0.003,14.406,0.002,13.975,0.002,13.563,0.003
0.018403,137.1906667,55.5058333,413,09 08 45.76,+55 30 21.0,CGCG 264-065,25723.0,7084,0.048,,SA,(rs),Sa,1,0.0,SA(rs)a pec,2MASX J09084572+5530208,NED,J090845.75+553021.0,137.190659,55.505836,0.04,0.035,128,,3,,0000000010021010,2000.258,2,0.04793,17.109,0.017,15.368,0.003,14.624,0.002,14.228,0.002,13.939,0.005
0.054402,137.1980833,29.8647778,414,09 08 47.54,+29 51 53.2,NGC 2766,25735.0,115891,0.014,(R1R2P),S_AB,(r),Sa,1,0.25,(R1R2P)S_AB(r)a,NGC 2766,NED,J090847.53+295153.1,137.198066,29.864776,0.048,0.04,30,,3,,0000001010021010,2004.1296,2,0.01397,16.199,0.01,14.324,0.002,13.48,0.002,13.061,0.002,12.782,0.003
0.074479,137.2371667,52.2634167,415,09 08 56.92,+52 15 48.3,CGCG 264-066,25738.0,194675,0.061,,SA,(_rs),Sb,3,0.0,SA(_rs)b pec,MCG+09-15-097,NED,J090856.91+521548.3,137.237144,52.263432,0.043,0.043,45,,3,,0000001010020010,2001.0712,3,0.06153,16.817,0.025,14.988,0.003,14.169,0.002,13.764,0.002,13.434,0.006
0.064272,137.26975,20.0973056,416,09 09 04.74,+20 05 50.3,CGCG 091-005,25767.0,157175,0.028,(R1R2P),SB_a,(rl),S0/a,0,1.0,(R1R2P)SB_a(rl)0/a,2MASX J09090473+2005502,NED,J090904.73+200550.3,137.269731,20.097307,0.052,0.05,19,,3,,0000001010021010,2005.047,2,0.02764,17.228,0.015,15.417,0.003,14.586,0.002,14.202,0.002,13.913,0.004
0.067806,137.3439583,15.7961667,420,09 09 22.55,+15 47 46.2,IC 0528,25783.0,167584,0.013,(R1),SA,(r),Sab,2,0.0,(R1)SA(r)ab,IC 528,NED,J090922.55+154746.1,137.343977,15.796161,0.06,0.052,17,,3,,0000301010021010,2005.1942,2,,16.359,0.01,14.582,0.002,13.816,0.002,13.428,0.002,13.15,0.003
0.0443,137.5120833,22.8517778,421,09 10 02.90,+22 51 06.4,IC 2441 NED02,,148438,0.038,,SB,(_rs),Sa,1,1.0,SB(_rs)a,IC 2441C,NED,J091002.89+225106.4,137.512076,22.851788,0.051,0.045,25,,3,,0000901010020010,2004.9458,3,0.03846,17.347,0.018,15.702,0.003,14.847,0.003,14.453,0.003,14.093,0.005
0.02608,138.2119167,30.2122778,441,09 12 50.86,+30 12 44.2,IC 2444,25969.0,115898,0.022,(R1R2L),SB,,Sa,1,1.0,(R1R2L)SBa,IC 2444,NED,J091250.86+301244.2,138.211917,30.212285,0.046,0.041,26,,3,,0000001010021210,2004.1296,2,0.02175,16.718,0.012,14.866,0.002,14.031,0.002,13.638,0.002,13.325,0.003
0.057797,138.5531667,16.7423333,445,09 14 12.76,+16 44 32.4,UGC 04864,26037.0,185788,0.028,(RP),SA,"(rs,rs,l)",Sb,3,0.0,"(RP)SA(rs,rs,l)b",UGC 4864,NED,J091412.75+164432.3,138.553153,16.742324,0.064,0.063,90,,3,,0000001010021110,2005.8412,3,0.02788,16.387,0.015,14.447,0.002,13.587,0.002,13.151,0.002,12.881,0.003
0.045135,138.5544167,43.135,446,09 14 13.06,+43 08 06.0,KUG 0910+433,26038.0,204951,0.014,(R_L),SAB,(_rs),Sab,2,0.5,(R_L)SAB(_rs)ab,MCG+07-19-037,NED,J091413.06+430805.9,138.554425,43.134989,0.046,0.046,135,,3,,0000001890021010,2001.9694,3,0.01414,15.743,0.007,14.48,0.002,13.831,0.002,13.491,0.002,13.205,0.003
0.063709,138.5737083,22.2754167,447,09 14 17.69,+22 16 31.5,CGCG 121-040,26041.0,150833,0.027,"(RP,L)",SA,(r),Sa,1,0.0,"(RP,L)SA(r)a",2MASX J09141773+2216318,NED,J091417.69+221631.4,138.573717,22.275401,0.058,0.052,114,,3,,00000010900A1010,2004.9511,3,0.02739,16.729,0.013,15.133,0.003,14.373,0.002,13.973,0.002,13.69,0.004
0.112028,138.697,11.90425,449,09 14 47.28,+11 54 15.3,2MASX J09144731+1154157,1400612.0,187415,0.03,"(RP,R1L)",SAB,(r),Sb,3,0.5,"(RP,R1L)SAB(r)b",2MASX J09144731+1154157,NED,J091447.27+115415.2,138.696974,11.904232,0.062,0.059,16,,3,,0000001010021010,1994.2573,3,0.02976,17.645,0.02,15.904,0.003,15.114,0.003,14.729,0.003,14.404,0.005
0.063143,138.8129583,17.7689722,451,09 15 15.11,+17 46 08.3,CGCG 091-035,26103.0,236026,0.032,(R),SA_B,(l),S0o,-2,0.75,(R)SA_B(l)0^o,2MASX J09151510+1746081,NED,J091515.10+174608.3,138.81294,17.768972,0.063,0.06,20,,3,,0000001010000010,2005.0525,3,0.03176,17.443,0.017,15.577,0.003,14.76,0.002,14.373,0.002,14.069,0.004
0.090432,138.8355417,43.0151111,453,09 15 20.53,+43 00 54.4,UGC 04877,26099.0,51129,0.049,(R1P),SAB,(r),Sb,3,0.5,(R1P)SAB(r)b,UGC 4877,NED,J091520.53+430054.3,138.835555,43.015088,0.048,0.042,125,,3,,0000000890021010,2002.0244,3,0.04869,17.115,0.015,15.504,0.003,14.721,0.002,14.285,0.003,13.958,0.004
0.017216,138.9490833,23.4964167,458,09 15 47.78,+23 29 47.1,IC 2451,26119.0,148448,,(L),SA_B,(_rs),S0/a,0,0.75,(L)SA_B(_rs)0/a,IC 2451,NED,J091547.77+232947.0,138.949079,23.496414,0.054,0.052,113,,3,,0000001010021010,2004.9459,3,,17.047,0.016,15.192,0.003,14.352,0.002,13.953,0.002,13.647,0.004
